ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
658929, o7483g0168o.1072162.cm, ./smf_downloads/OSS.2016-04-05/o7483g0168o.1072162.cm.1732302.smf, PS1_V5, 2457483.7958271806, 164.680002, 5.370011, w.00000, 45.0,-0.9602323039574209,0.2630501,0.0935872165600787,-0.9632190594323587,-0.248526591,-0.1077291009948841,-0.9632190594323587,-0.270870864,0.0000186827612898
658931, o7483g0170o.1072165.cm, ./smf_downloads/OSS.2016-04-05/o7483g0170o.1072165.cm.1732304.smf, PS1_V5, 2457483.797787929, 165.280088, 8.369941, w.00000, 45.0,-0.9568779184793951,0.251387686,0.1455640080028548,-0.9632107651320482,-0.248556916,-0.1077420714793413,-0.9632107651320482,-0.270903847,0.0000188451804731
658936, o7483g0175o.1072170.cm, ./smf_downloads/OSS.2016-04-05/o7483g0175o.1072170.cm.1732309.smf, PS1_V5, 2457483.800999091, 167.840027, 9.329998, w.00000, 45.0,-0.9646310750270183,0.207855331,0.1621204809274470,-0.9631971682245252,-0.248606587,-0.1077633132904229,-0.9631971682245252,-0.270957868,0.0000191141708793
658953, o7483g0192o.1072186.cm, ./smf_downloads/OSS.2016-04-05/o7483g0192o.1072186.cm.1732325.smf, PS1_V5, 2457483.8132536816, 167.840006, 9.330001, w.00000, 45.0,-0.9646309905458428,0.207855683,0.1621205325946540,-0.9631451260107960,-0.248796218,-0.1078443745087377,-0.9631451260107960,-0.271164096,0.0000201730374661
658970, o7483g0209o.1072202.cm, ./smf_downloads/OSS.2016-04-05/o7483g0209o.1072202.cm.1732343.smf, PS1_V5, 2457483.824377427, 167.840011, 9.330001, w.00000, 45.0,-0.9646310086846694,0.207855599,0.1621205325946540,-0.9630976702745174,-0.248968444,-0.1079179516169674,-0.9630976702745174,-0.271351377,0.0000211746338175
658987, o7483g0226o.1072220.cm, ./smf_downloads/OSS.2016-04-05/o7483g0226o.1072220.cm.1732359.smf, PS1_V5, 2457483.835574487, 167.84001, 9.329996, w.00000, 45.0,-0.9646310188871581,0.207855619,0.1621204464826421,-0.9630496875433531,-0.24914188,-0.1079920099830935,-0.9630496875433531,-0.271539961,0.0000222166305060
659001, o7483g0256o.1072251.cm, ./smf_downloads/OSS.2016-04-05/o7483g0256o.1072251.cm.1732381.smf, PS1_V5, 2457483.857115278, 164.679989, 5.370004, w.00000, 45.0,-0.9602322553007508,0.263050321,0.0935870949232375,-0.9629567545887966,-0.249475705,-0.1081344723523816,-0.9629567545887966,-0.271902907,0.0000242976855692
659005, o7483g0260o.1072254.cm, ./smf_downloads/OSS.2016-04-05/o7483g0260o.1072254.cm.1732385.smf, PS1_V5, 2457483.8597044745, 169.150011, 4.289941, w.00000, 45.0,-0.9793717586609734,0.187710871,0.0748036571877349,-0.9629455276063782,-0.249515842,-0.1081515953682590,-0.9629455276063782,-0.271946543,0.0000245532171335
659018, o7483g0273o.1072268.cm, ./smf_downloads/OSS.2016-04-05/o7483g0273o.1072268.cm.1732403.smf, PS1_V5, 2457483.8709754613, 164.680195, 5.369918, w.00000, 45.0,-0.9602333365399880,0.263046906,0.0935856005276454,-0.9628965121561819,-0.249690581,-0.1082261309850023,-0.9628965121561819,-0.272136512,0.0000256754951719
659022, o7483g0277o.1072272.cm, ./smf_downloads/OSS.2016-04-05/o7483g0277o.1072272.cm.1732407.smf, PS1_V5, 2457483.873547925, 169.150002, 4.290006, w.00000, 45.0,-0.9793716458297674,0.187711009,0.0748047884732519,-0.9628852920962070,-0.249730467,-0.1082431422983663,-0.9628852920962070,-0.272179873,0.0000259335239928
659035, o7483g0290o.1072285.cm, ./smf_downloads/OSS.2016-04-05/o7483g0290o.1072285.cm.1732420.smf, PS1_V5, 2457483.8844508734, 164.679993, 5.370024, w.00000, 45.0,-0.9602322421578602,0.263050246,0.0935874424570659,-0.9628376012254837,-0.249899524,-0.1083152396868531,-0.9628376012254837,-0.272363659,0.0000270325214842
659039, o7483g0294o.1072289.cm, ./smf_downloads/OSS.2016-04-05/o7483g0294o.1072289.cm.1732424.smf, PS1_V5, 2457483.88704341, 169.15, 4.290018, w.00000, 45.0,-0.9793716238903917,0.18771104,0.0748049973259521,-0.9628262285258702,-0.249939724,-0.1083323827126609,-0.9628262285258702,-0.272407361,0.0000272947570894
659052, o7483g0307o.1072302.cm, ./smf_downloads/OSS.2016-04-05/o7483g0307o.1072302.cm.1732437.smf, PS1_V5, 2457483.898343764, 164.680001, 5.369995, w.00000, 45.0,-0.9602323245720920,0.263050124,0.0935869385330109,-0.9627765104316104,-0.250114947,-0.1084071034631546,-0.9627765104316104,-0.272597846,0.0000284393138428
659056, o7483g0311o.1072305.cm, ./smf_downloads/OSS.2016-04-05/o7483g0311o.1072305.cm.1732440.smf, PS1_V5, 2457483.900915038, 169.150003, 4.290001, w.00000, 45.0,-0.9793716555171903,0.187710993,0.0748047014512924,-0.9627651642570422,-0.250154815,-0.1084241048430873,-0.9627651642570422,-0.272641188,0.0000286997031103
659057, o7483g0312o.1072306.cm, ./smf_downloads/OSS.2016-04-05/o7483g0312o.1072306.cm.1732442.smf, PS1_V5, 2457483.90156202, 167.230006, 6.34001, w.00000, 45.0,-0.9693006069146259,0.21968593,0.1104283734109493,-0.9627623073930870,-0.250164847,-0.1084283826888894,-0.9627623073930870,-0.272652093,0.0000287651996200
665129, o7500g0182o.1080994.cm, ./smf_downloads/OSS.2016-04-22/o7500g0182o.1080994.cm.1739654.smf, PS1_V5, 2457500.851754671, 165.550046, 10.080022, i.00000, 45.0,-0.9534185315773641,0.245682519,0.1750234370208285,-0.8486629306710574,-0.494482229,-0.2143451441221446,-0.8486629306710574,-0.538940177,0.0000359100771274
665130, o7500g0183o.1080995.cm, ./smf_downloads/OSS.2016-04-22/o7500g0183o.1080995.cm.1739655.smf, PS1_V5, 2457500.8523968654, 168.51001, 10.51, i.00000, 45.0,-0.9635188246071027,0.195854825,0.1824071330709043,-0.8486571868482429,-0.494490983,-0.2143488690593677,-0.8486571868482429,-0.53894969,0.0000359743291067
665148, o7500g0201o.1081015.cm, ./smf_downloads/OSS.2016-04-22/o7500g0201o.1081015.cm.1739673.smf, PS1_V5, 2457500.8645850234, 165.550028, 10.080029, i.00000, 45.0,-0.9534184336871603,0.245682813,0.1750235573080443,-0.8485480323120534,-0.494657092,-0.2144195596857967,-0.8485480323120534,-0.539130211,0.0000371913401567
665149, o7500g0202o.1081014.cm, ./smf_downloads/OSS.2016-04-22/o7500g0202o.1081014.cm.1739674.smf, PS1_V5, 2457500.8652294464, 168.510011, 10.509996, i.00000, 45.0,-0.9635188405046280,0.195854811,0.1824070644289832,-0.8485422534475797,-0.494665873,-0.2144232970561732,-0.8485422534475797,-0.539139755,0.0000372554853654
665167, o7500g0220o.1081033.cm, ./smf_downloads/OSS.2016-04-22/o7500g0220o.1081033.cm.1739692.smf, PS1_V5, 2457500.8772173338, 165.550027, 10.080005, i.00000, 45.0,-0.9534185003935851,0.245682848,0.1750231448947221,-0.8484346144375794,-0.494829207,-0.2144928170062416,-0.8484346144375794,-0.539317264,0.0000384425808967
665168, o7500g0221o.1081034.cm, ./smf_downloads/OSS.2016-04-22/o7500g0221o.1081034.cm.1739693.smf, PS1_V5, 2457500.8778599, 168.51002, 10.510004, i.00000, 45.0,-0.9635188463109845,0.195854654,0.1824072017128244,-0.8484288374993113,-0.49483796,-0.2144965431214610,-0.8484288374993113,-0.539326777,0.0000385058097017
665186, o7500g0239o.1081052.cm, ./smf_downloads/OSS.2016-04-22/o7500g0239o.1081052.cm.1739711.smf, PS1_V5, 2457500.8899001325, 165.550011, 10.080006, i.00000, 45.0,-0.9534184288278577,0.245683114,0.1750231620786111,-0.8483204535728687,-0.495001942,-0.2145663575211699,-0.8483204535728687,-0.539504998,0.0000396805784731
665187, o7500g0240o.1081053.cm, ./smf_downloads/OSS.2016-04-22/o7500g0240o.1081053.cm.1739712.smf, PS1_V5, 2457500.890544784, 168.510016, 10.509996, i.00000, 45.0,-0.9635188575961809,0.195854727,0.1824070644289832,-0.8483146432364848,-0.49501072,-0.2145700952391035,-0.8483146432364848,-0.539514538,0.0000397428716680
667920, o7507g0113o.1085016.cm, ./smf_downloads/OSS.2016-04-29/o7507g0113o.1085016.cm.1743075.smf, PS1_V5, 2457507.7582859313, 162.73004, 7.379963, w.00000, 45.0,-0.9470061886494575,0.294414991,0.1284487897779878,-0.7812021467130714,-0.583255129,-0.2528374187355397,-0.7812021467130714,-0.635699068,0.0000317702121916
667921, o7507g0114o.1085015.cm, ./smf_downloads/OSS.2016-04-29/o7507g0114o.1085015.cm.1743076.smf, PS1_V5, 2457507.7589299143, 164.680003, 5.369992, w.00000, 45.0,-0.9602323384803447,0.263050092,0.0935868864029349,-0.7811954078823844,-0.5832632,-0.2528408537066473,-0.7811954078823844,-0.635707839,0.0000318289022820
667938, o7507g0131o.1085033.cm, ./smf_downloads/OSS.2016-04-29/o7507g0131o.1085033.cm.1743093.smf, PS1_V5, 2457507.7703136825, 162.730006, 7.379976, w.00000, 45.0,-0.9470059861097088,0.294415545,0.1284490147912397,-0.7810761703551955,-0.583405894,-0.2529015692949554,-0.7810761703551955,-0.63586291,0.0000328840044804
667939, o7507g0132o.1085034.cm, ./smf_downloads/OSS.2016-04-29/o7507g0132o.1085034.cm.1743094.smf, PS1_V5, 2457507.770953642, 164.680001, 5.370014, w.00000, 45.0,-0.9602322946402417,0.263050116,0.0935872686901531,-0.7810694607033204,-0.583413918,-0.2529049822636321,-0.7810694607033204,-0.635871629,0.0000329442505842
667956, o7507g0149o.1085052.cm, ./smf_downloads/OSS.2016-04-29/o7507g0149o.1085052.cm.1743111.smf, PS1_V5, 2457507.782323348, 162.730004, 7.379993, w.00000, 45.0,-0.9470059394392433,0.294415566,0.1284493090393284,-0.7809501379760171,-0.583556492,-0.2529656132252638,-0.7809501379760171,-0.636026556,0.0000340291605741
667957, o7507g0150o.1085053.cm, ./smf_downloads/OSS.2016-04-29/o7507g0150o.1085053.cm.1743112.smf, PS1_V5, 2457507.7829706245, 164.68001, 5.369986, w.00000, 45.0,-0.9602323800701056,0.263049977,0.0935867821427822,-0.7809433382133494,-0.58356461,-0.2529690646683146,-0.7809433382133494,-0.636035377,0.0000340916922846
667974, o7507g0167o.1085071.cm, ./smf_downloads/OSS.2016-04-29/o7507g0167o.1085071.cm.1743129.smf, PS1_V5, 2457507.7942926544, 162.729994, 7.380011, w.00000, 45.0,-0.9470058495197167,0.29441572,0.1284496205961159,-0.7808242794179696,-0.583706626,-0.2530294318307318,-0.7808242794179696,-0.636189687,0.0000351968591976
667975, o7507g0168o.1085070.cm, ./smf_downloads/OSS.2016-04-29/o7507g0168o.1085070.cm.1743130.smf, PS1_V5, 2457507.7949570925, 164.680012, 5.370038, w.00000, 45.0,-0.9602323073334151,0.263049921,0.0935876857307389,-0.7808172853805407,-0.583714962,-0.2530329742229695,-0.7808172853805407,-0.636198743,0.0000352623204980
670800, o7513g0186o.1089071.cm, ./smf_downloads/OSS.2016-05-05/o7513g0186o.1089071.cm.1746562.smf, PS1_V5, 2457513.817456117, 164.450005, 11.159988, w.00000, 45.0,-0.9451796024048057,0.26300989,0.1935492625717385,-0.7130851975019793,-0.654624703,-0.2837651573238974,-0.7130851975019793,-0.713481719,0.0000453107863622
670801, o7513g0187o.1089074.cm, ./smf_downloads/OSS.2016-05-05/o7513g0187o.1089074.cm.1746564.smf, PS1_V5, 2457513.818101754, 162.450029, 9.299999, w.00000, 45.0,-0.9409218535900112,0.297573984,0.1616038038794796,-0.7130775151542478,-0.654632112,-0.2837682983881887,-0.7130775151542478,-0.713489766,0.0000453759589059
670802, o7513g0188o.1089075.cm, ./smf_downloads/OSS.2016-05-05/o7513g0188o.1089075.cm.1746565.smf, PS1_V5, 2457513.8187434613, 165.250018, 8.359981, w.00000, 45.0,-0.9567703090561948,0.251896279,0.1453920225537267,-0.7130698788258414,-0.654639475,-0.2837714203013160,-0.7130698788258414,-0.713497764,0.0000454407262385
670818, o7513g0204o.1089091.cm, ./smf_downloads/OSS.2016-05-05/o7513g0204o.1089091.cm.1746582.smf, PS1_V5, 2457513.829635236, 164.449973, 11.159977, w.00000, 45.0,-0.9451794913108656,0.263010428,0.1935490742158695,-0.7129401541371341,-0.654764441,-0.2838244039066747,-0.7129401541371341,-0.713633494,0.0000465377210886
670819, o7513g0205o.1089090.cm, ./smf_downloads/OSS.2016-05-05/o7513g0205o.1089090.cm.1746581.smf, PS1_V5, 2457513.8302800204, 162.449996, 9.3, w.00000, 45.0,-0.9409216795103088,0.297574525,0.1616038211033611,-0.7129324678940465,-0.654771838,-0.2838275401981657,-0.7129324678940465,-0.713641527,0.0000466024658149
670820, o7513g0206o.1089094.cm, ./smf_downloads/OSS.2016-05-05/o7513g0206o.1089094.cm.1746585.smf, PS1_V5, 2457513.8309241813, 165.250013, 8.360003, w.00000, 45.0,-0.9567702330872020,0.251896349,0.1453924024461084,-0.7129247883435564,-0.654779227,-0.2838306734237594,-0.7129247883435564,-0.713649553,0.0000466671193340
670836, o7513g0222o.1089110.cm, ./smf_downloads/OSS.2016-05-05/o7513g0222o.1089110.cm.1746599.smf, PS1_V5, 2457513.8419379345, 164.450014, 11.159997, w.00000, 45.0,-0.9451796144284620,0.263009733,0.1935494166810806,-0.7127933705641890,-0.654905544,-0.2838842396710298,-0.7127933705641890,-0.713786754,0.0000477670950554
670837, o7513g0223o.1089109.cm, ./smf_downloads/OSS.2016-05-05/o7513g0223o.1089109.cm.1746600.smf, PS1_V5, 2457513.8425824684, 162.450013, 9.300001, w.00000, 45.0,-0.9409217651131708,0.297574245,0.1616038383272426,-0.7127856732304407,-0.654912935,-0.2838873741127594,-0.7127856732304407,-0.713794782,0.0000478310865587
670853, o7513g0239o.1089125.cm, ./smf_downloads/OSS.2016-05-05/o7513g0239o.1089125.cm.1746616.smf, PS1_V5, 2457513.853534625, 164.450006, 11.15999, w.00000, 45.0,-0.9451796004863454,0.263009872,0.1935492968182594,-0.7126547656476718,-0.655038485,-0.2839406306391826,-0.7126547656476718,-0.713931156,0.0000489101633661
670854, o7513g0240o.1089127.cm, ./smf_downloads/OSS.2016-05-05/o7513g0240o.1089127.cm.1746617.smf, PS1_V5, 2457513.8541786848, 162.450001, 9.29999, w.00000, 45.0,-0.9409217323709210,0.297574452,0.1616036488645437,-0.7126470608753392,-0.655045866,-0.2839437621806447,-0.7126470608753392,-0.713939174,0.0000489730737640
674552, o7528g0176o.1094962.cm, ./smf_downloads/OSS.2016-05-20/o7528g0176o.1094962.cm.1751128.smf, PS1_V5, 2457528.8118438264, 167.880017, 9.129995, i.00000, 45.0,-0.9653233366328516,0.207299566,0.1586749680502459,-0.5137702657182008,-0.799962184,-0.3467715368240863,-0.5137702657182008,-0.87188875,0.0000500179158339
674569, o7528g0193o.1094979.cm, ./smf_downloads/OSS.2016-05-20/o7528g0193o.1094979.cm.1751146.smf, PS1_V5, 2457528.823028464, 167.880007, 9.12999, i.00000, 45.0,-0.9653233139905875,0.207299738,0.1586748818893726,-0.5136068752652347,-0.800055105,-0.3468106544460686,-0.5136068752652347,-0.871989563,0.0000510898300372
674586, o7528g0210o.1094998.cm, ./smf_downloads/OSS.2016-05-20/o7528g0210o.1094998.cm.1751163.smf, PS1_V5, 2457528.8342163754, 167.880004, 9.12999, i.00000, 45.0,-0.9653233031363972,0.207299788,0.1586748818893726,-0.5134432304931374,-0.800147962,-0.3468497714580757,-0.5134432304931374,-0.872090318,0.0000521371413123
674603, o7528g0227o.1095016.cm, ./smf_downloads/OSS.2016-05-20/o7528g0227o.1095016.cm.1751181.smf, PS1_V5, 2457528.8454297213, 167.880005, 9.129994, i.00000, 45.0,-0.9653232959237814,0.207299769,0.1586749508180714,-0.5132790113286491,-0.800240926,-0.3468889652847870,-0.5132790113286491,-0.872191201,0.0000531566004028
675706, o7531g0064o.1096634.cm, ./smf_downloads/OSS.2016-05-23/o7531g0064o.1096634.cm.1752512.smf, PS1_V5, 2457531.773094075, 165.280033, 8.370011, i.00000, 45.0,-0.9568775051602395,0.251388559,0.1455652167203711,-0.4701014171098519,-0.822839419,-0.3566930975210263,-0.4701014171098519,-0.896824773,0.0000472053547264
675723, o7531g0081o.1096651.cm, ./smf_downloads/OSS.2016-05-23/o7531g0081o.1096651.cm.1752529.smf, PS1_V5, 2457531.7857143916, 167.840055, 9.330045, i.00000, 45.0,-0.9646310465994598,0.207854832,0.1621212903803058,-0.4699124204781286,-0.822935769,-0.3567334981798507,-0.4699124204781286,-0.896929243,0.0000484643773710
675740, o7531g0098o.1096670.cm, ./smf_downloads/OSS.2016-05-23/o7531g0098o.1096670.cm.1752546.smf, PS1_V5, 2457531.7972896155, 167.840027, 9.329997, i.00000, 45.0,-0.9646310777930689,0.207855332,0.1621204637050446,-0.4697388361784595,-0.823024079,-0.3567705394183981,-0.4697388361784595,-0.897025,0.0000496071950119
675757, o7531g0115o.1096686.cm, ./smf_downloads/OSS.2016-05-23/o7531g0115o.1096686.cm.1752563.smf, PS1_V5, 2457531.808876251, 167.840036, 9.330012, i.00000, 45.0,-0.9646310689521058,0.207855171,0.1621207220410759,-0.4695648548677085,-0.8231124,-0.3568076039182820,-0.4695648548677085,-0.897120776,0.0000507334381280
675774, o7531g0132o.1096704.cm, ./smf_downloads/OSS.2016-05-23/o7531g0132o.1096704.cm.1752580.smf, PS1_V5, 2457531.820492881, 167.840039, 9.330015, i.00000, 45.0,-0.9646310715372096,0.207855119,0.1621207737082808,-0.4693902000679993,-0.82320086,-0.3568447510460286,-0.4693902000679993,-0.897216713,0.0000518388078417
737003, o7783g0588o.1196076.cm, ./smf_downloads/OSS.2017-01-30/o7783g0588o.1196076.cm.1862632.smf, PS1_V5, 2457784.084608095, 200.860014, -5.970011, w.00000, 45.0,-0.9293851747654022,-0.3541547,-0.1040079094611676,-0.6417436280420221,0.685854782,0.2973437882644263,-0.6417436280420221,0.747536026,-0.0000097726886418
737008, o7783g0593o.1196080.cm, ./smf_downloads/OSS.2017-01-30/o7783g0593o.1196080.cm.1862638.smf, PS1_V5, 2457784.0880407337, 204.090017, -5.550022, w.00000, 45.0,-0.9086257379850831,-0.406257955,-0.0967147451382180,-0.6417893374283844,0.685818403,0.2973283930624186,-0.6417893374283844,0.747496525,-0.0000094266286809
737021, o7783g0606o.1196096.cm, ./smf_downloads/OSS.2017-01-30/o7783g0606o.1196096.cm.1862650.smf, PS1_V5, 2457784.0966939395, 200.860009, -5.970008, w.00000, 45.0,-0.9293852107601095,-0.354154621,-0.1040078573852652,-0.6419044715748826,0.685726693,0.2972895789334954,-0.6419044715748826,0.747396943,-0.0000085577443153
737026, o7783g0611o.1196100.cm, ./smf_downloads/OSS.2017-01-30/o7783g0611o.1196100.cm.1862655.smf, PS1_V5, 2457784.1001424673, 204.089988, -5.549994, w.00000, 45.0,-0.9086259867578167,-0.406257515,-0.0967142587369359,-0.6419503185921808,0.685690144,0.2972741085144681,-0.6419503185921808,0.747357257,-0.0000082132876202
737039, o7783g0624o.1196111.cm, ./smf_downloads/OSS.2017-01-30/o7783g0624o.1196111.cm.1862667.smf, PS1_V5, 2457784.108802375, 200.860005, -5.970007, w.00000, 45.0,-0.9293852371810578,-0.354154557,-0.1040078400266311,-0.6420653569079577,0.685598367,0.2972352543877452,-0.6420653569079577,0.747257597,-0.0000073542771491
737044, o7783g0629o.1196115.cm, ./smf_downloads/OSS.2017-01-30/o7783g0629o.1196115.cm.1862673.smf, PS1_V5, 2457784.112227426, 204.090005, -5.550002, w.00000, 45.0,-0.9086258538909920,-0.406257779,-0.0967143977087331,-0.6421108191199686,0.685562071,0.2972198853616252,-0.6421108191199686,0.747218183,-0.0000070173126512
737057, o7783g0642o.1196129.cm, ./smf_downloads/OSS.2017-01-30/o7783g0642o.1196129.cm.1862686.smf, PS1_V5, 2457784.120872302, 200.860009, -5.970029, w.00000, 45.0,-0.9293851751378759,-0.354154607,-0.1040082219165756,-0.6422254759290916,0.685470468,0.2971810887860958,-0.6422254759290916,0.747118707,-0.0000061752085135
737062, o7783g0647o.1196132.cm, ./smf_downloads/OSS.2017-01-30/o7783g0647o.1196132.cm.1862690.smf, PS1_V5, 2457784.1243186565, 204.090003, -5.550007, w.00000, 45.0,-0.9086258603672080,-0.406257744,-0.0967144845661055,-0.6422711490245335,0.685433955,0.2971656202234984,-0.6422711490245335,0.747079054,-0.0000058432624657
738676, o7786g0643o.1198222.cm, ./smf_downloads/OSS.2017-02-02/o7786g0643o.1198222.cm.1864539.smf, PS1_V5, 2457787.0938363886, 200.000014, -9.639994, w.00000, 45.0,-0.9264235032961867,-0.337190836,-0.1674569578689484,-0.6809511596367041,0.653767526,0.2834376348994416,-0.6809511596367041,0.712564994,-0.0000048412257447
738681, o7786g0648o.1198227.cm, ./smf_downloads/OSS.2017-02-02/o7786g0648o.1198227.cm.1864544.smf, PS1_V5, 2457787.0970597696, 202.990025, -9.870021, w.00000, 45.0,-0.9069476037211279,-0.384790085,-0.1714136357926634,-0.6809919942633206,0.653731367,0.2834223063920979,-0.6809919942633206,0.712525722,-0.0000045217866495
738692, o7786g0659o.1198238.cm, ./smf_downloads/OSS.2017-02-02/o7786g0659o.1198238.cm.1864555.smf, PS1_V5, 2457787.104153987, 200.000011, -9.640011, w.00000, 45.0,-0.9264234742623404,-0.33719077,-0.1674572503852438,-0.6810818011514467,0.653651791,0.2833885671665399,-0.6810818011514467,0.712439292,-0.0000038235915056
738697, o7786g0664o.1198242.cm, ./smf_downloads/OSS.2017-02-02/o7786g0664o.1198242.cm.1864560.smf, PS1_V5, 2457787.107361918, 202.990035, -9.870095, w.00000, 45.0,-0.9069473327578714,-0.384790157,-0.1714149082202233,-0.6811223819270091,0.653615811,0.2833733091557772,-0.6811223819270091,0.712400211,-0.0000035103514103
738708, o7786g0675o.1198253.cm, ./smf_downloads/OSS.2017-02-02/o7786g0675o.1198253.cm.1864571.smf, PS1_V5, 2457787.114477227, 200.000004, -9.64, w.00000, 45.0,-0.9264235456685728,-0.337190668,-0.1674570611099956,-0.6812123277590612,0.653536013,0.2833394630218159,-0.6812123277590612,0.712313535,-0.0000028218958231
738713, o7786g0680o.1198259.cm, ./smf_downloads/OSS.2017-02-02/o7786g0680o.1198259.cm.1864576.smf, PS1_V5, 2457787.117688539, 202.990017, -9.870107, w.00000, 45.0,-0.9069474205936614,-0.384789858,-0.1714151145598008,-0.6812528938944005,0.653500003,0.2833241859483264,-0.6812528938944005,0.712274419,-0.0000025143180486
738724, o7786g0691o.1198270.cm, ./smf_downloads/OSS.2017-02-02/o7786g0691o.1198270.cm.1864587.smf, PS1_V5, 2457787.1248026798, 200.000023, -9.639987, w.00000, 45.0,-0.9264234695552678,-0.337190988,-0.1674568374210577,-0.6813426988915873,0.65342024,0.2832903387705328,-0.6813426988915873,0.712187775,-0.0000018406863078
738729, o7786g0696o.1198273.cm, ./smf_downloads/OSS.2017-02-02/o7786g0696o.1198273.cm.1864590.smf, PS1_V5, 2457787.1280071484, 202.990011, -9.870011, w.00000, 45.0,-0.9069477252841207,-0.384789875,-0.1714134638429713,-0.6813831223746308,0.653384318,0.2832750912816404,-0.6813831223746308,0.712148752,-0.0000015410271235
744231, o7805g0571o.1207623.cm, ./smf_downloads/OSS.2017-02-21/o7805g0571o.1207623.cm.1872815.smf, PS1_V5, 2457806.083322779, 199.709994, -8.259993, w.00000, 45.0,-0.9316458511578575,-0.333760859,-0.1436652256505885,-0.8805338646748887,0.413442677,0.1792550562331382,-0.8805338646748887,0.450629807,0.0000052462504691
744232, o7805g0572o.1207624.cm, ./smf_downloads/OSS.2017-02-21/o7805g0572o.1207624.cm.1872816.smf, PS1_V5, 2457806.0839640163, 202.480039, -8.989936, w.00000, 45.0,-0.9126620424956724,-0.377664539,-0.1562609752341594,-0.8805390055853529,0.413433483,0.1792511336188653,-0.8805390055853529,0.45061981,0.0000053047426821
744250, o7805g0590o.1207640.cm, ./smf_downloads/OSS.2017-02-21/o7805g0590o.1207640.cm.1872832.smf, PS1_V5, 2457806.0959605253, 199.71001, -8.260013, w.00000, 45.0,-0.9316457107436514,-0.333761102,-0.1436655710953415,-0.8806350560407439,0.41326151,0.1791777435268715,-0.8806350560407439,0.450432836,0.0000063773465174
744251, o7805g0591o.1207643.cm, ./smf_downloads/OSS.2017-02-21/o7805g0591o.1207643.cm.1872835.smf, PS1_V5, 2457806.0966052175, 202.480015, -8.990003, w.00000, 45.0,-0.9126620318486135,-0.377664087,-0.1562621302398726,-0.8806402110146583,0.413252271,0.1791737993098643,-0.8806402110146583,0.45042279,0.0000064337589393
744269, o7805g0609o.1207659.cm, ./smf_downloads/OSS.2017-02-21/o7805g0609o.1207659.cm.1872853.smf, PS1_V5, 2457806.1086034006, 199.709998, -8.259992, w.00000, 45.0,-0.9316458302174765,-0.333760925,-0.1436652083783505,-0.8807360257345179,0.413080375,0.1791003902526548,-0.8807360257345179,0.450235878,0.0000074586141211
744270, o7805g0610o.1207662.cm, ./smf_downloads/OSS.2017-02-21/o7805g0610o.1207662.cm.1872854.smf, PS1_V5, 2457806.109243609, 202.480012, -8.990007, w.00000, 45.0,-0.9126620415428549,-0.377664035,-0.1562621991954309,-0.8807411318234509,0.413071206,0.1790964730028833,-0.8807411318234509,0.450225907,0.0000075119045044
744288, o7805g0628o.1207679.cm, ./smf_downloads/OSS.2017-02-21/o7805g0628o.1207679.cm.1872872.smf, PS1_V5, 2457806.1212409707, 199.709999, -8.259999, w.00000, 45.0,-0.9316458078685687,-0.333760935,-0.1436653292840163,-0.8808367011136592,0.412899438,0.1790230602719698,-0.8808367011136592,0.450039112,0.0000084823884092
744289, o7805g0629o.1207681.cm, ./smf_downloads/OSS.2017-02-21/o7805g0629o.1207681.cm.1872873.smf, PS1_V5, 2457806.121880921, 202.480009, -8.990001, w.00000, 45.0,-0.9126620764375990,-0.377663993,-0.1562620957620932,-0.8808417926981936,0.412890279,0.1790191441372631,-0.8808417926981936,0.450029151,0.0000085325957686
744693, o7806g0500o.1208260.cm, ./smf_downloads/OSS.2017-02-22/o7806g0500o.1208260.cm.1873360.smf, PS1_V5, 2457807.0793838077, 199.000008, -4.770001, w.00000, 45.0,-0.9422437596308636,-0.324440692,-0.0831560868376267,-0.8884927627119933,0.399324292,0.1731349783470359,-0.8884927627119933,0.435242014,0.0000061557541074
744703, o7806g0510o.1208272.cm, ./smf_downloads/OSS.2017-02-22/o7806g0510o.1208272.cm.1873370.smf, PS1_V5, 2457807.086693756, 204.529998, -5.809999, w.00000, 45.0,-0.9050707252739216,-0.413036906,-0.1012299177195898,-0.8885493685683319,0.399218568,0.1730898644153310,-0.8885493685683319,0.435127069,0.0000068190878627
744705, o7806g0512o.1208274.cm, ./smf_downloads/OSS.2017-02-22/o7806g0512o.1208274.cm.1873372.smf, PS1_V5, 2457807.08798, 201.770015, -5.309955, w.00000, 45.0,-0.9246947442464629,-0.369290284,-0.0925435907553584,-0.8885593194932430,0.399199968,0.1730819259491322,-0.8885593194932430,0.435106846,0.0000069342311662
744709, o7806g0516o.1208279.cm, ./smf_downloads/OSS.2017-02-22/o7806g0516o.1208279.cm.1873376.smf, PS1_V5, 2457807.090586734, 199.000016, -4.769985, w.00000, 45.0,-0.9422437362867657,-0.324440831,-0.0831558085521251,-0.8885794778091480,0.399162277,0.1730658373733688,-0.8885794778091480,0.435065866,0.0000071660705988
