,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
39909,39909, o5332g0470o.168563.cm, ./smf_downloads/SS.2010-05-16/o5332g0470o.168563.cm.469001.smf, PS1_V3, 2455333.104617496, 355.060387, -0.699081, w.00000, 30.0,0.9962118446850509,-0.086099344,-0.0122009624548895,-0.5729982119290022,-0.764403256,-0.3313560819923188,-0.5729982119290022,-0.833132155,0.0000488916755899
39910,39910, o5332g0471o.168564.cm, ./smf_downloads/SS.2010-05-16/o5332g0471o.168564.cm.469008.smf, PS1_V3, 2455333.1051495587, 355.011121, 2.11478, w.00000, 30.0,0.9955330842700157,-0.086903152,0.0369014939006326,-0.5729906942241635,-0.764407989,-0.3313581589398100,-0.5729906942241635,-0.833137324,0.0000488690330189
39911,39911, o5332g0472o.168565.cm, ./smf_downloads/SS.2010-05-16/o5332g0472o.168565.cm.469007.smf, PS1_V3, 2455333.1056957617, 357.512302, 0.704756, w.00000, 30.0,0.9989819874915163,-0.043401597,0.0123000024573826,-0.5729829768801300,-0.764412848,-0.3313602910565752,-0.5729829768801300,-0.83314263,0.0000488456215979
41877,41877, o5340g0429o.171725.cm, ./smf_downloads/SS.2010-05-24/o5340g0429o.171725.cm.469065.smf, PS1_V3, 2455341.0685971663, 356.44155, 2.504587, w.00000, 30.0,0.9971185687515947,-0.062007459,0.0436993692805369,-0.4574600287875941,-0.828950501,-0.3593350298066926,-0.4574600287875941,-0.903482481,0.0000541284067022
41878,41878, o5340g0430o.171726.cm, ./smf_downloads/SS.2010-05-24/o5340g0430o.171726.cm.469073.smf, PS1_V3, 2455341.0691177864, 357.873544, -0.000167, w.00000, 30.0,0.9993113672188287,-0.037105139,-0.0000029146998508,-0.4574520621981481,-0.828954195,-0.3593366514427097,-0.4574520621981481,-0.903486515,0.0000541101288748
41879,41879, o5340g0431o.171727.cm, ./smf_downloads/SS.2010-05-24/o5340g0431o.171727.cm.469074.smf, PS1_V3, 2455341.069653503, 355.003052, -0.000363, w.00000, 30.0,0.9961993392224999,-0.087102678,-0.0000063355451847,-0.4574438647175008,-0.828957996,-0.3593383200732787,-0.4574438647175008,-0.903490667,0.0000540911541376
41880,41880, o5340g0432o.171728.cm, ./ecliptic-cat/ecliptic/23:00hr/o5340g0432o.171728/o5340g0432o.171728.cm.469070.smf, PS1_V3, 2455341.070197793, 353.557153, 2.515728, w.00000, 30.0,0.9927265796680997,-0.112103913,0.0438936298349143,-0.4574355361763295,-0.828961857,-0.3593400153774600,-0.4574355361763295,-0.903494884,0.0000540717025941
41883,41883, o5340g0435o.171731.cm, ./smf_downloads/SS.2010-05-24/o5340g0435o.171731.cm.469078.smf, PS1_V3, 2455341.071813411, 353.557205, -2.516112, w.00000, 30.0,0.9927263890676633,-0.112102979,-0.0439003254388747,-0.4574108153101892,-0.828973316,-0.3593450473751838,-0.4574108153101892,-0.903507398,0.0000540129389049
41891,41891, o5340g0443o.171740.cm, ./smf_downloads/SS.2010-05-24/o5340g0443o.171740.cm.469098.smf, PS1_V3, 2455341.076113343, 356.441923, 2.504587, w.00000, 30.0,0.9971189724038668,-0.062000968,0.0436993692805369,-0.4573450271236103,-0.829003791,-0.3593584386220398,-0.4573450271236103,-0.903540686,0.0000538491048977
41892,41892, o5340g0444o.171739.cm, ./smf_downloads/SS.2010-05-24/o5340g0444o.171739.cm.469108.smf, PS1_V3, 2455341.076631941, 357.873864, -0.000196, w.00000, 30.0,0.9993115744358311,-0.037099558,-0.0000034208453339,-0.4573370932652083,-0.829007465,-0.3593600535602828,-0.4573370932652083,-0.903544698,0.0000538286190670
41893,41893, o5340g0445o.171741.cm, ./smf_downloads/SS.2010-05-24/o5340g0445o.171741.cm.469102.smf, PS1_V3, 2455341.0771642644, 355.003045, -0.000122, w.00000, 30.0,0.9961993285986279,-0.0871028,-0.0000021293016874,-0.4573289495660212,-0.829011235,-0.3593617112112292,-0.4573289495660212,-0.903548817,0.0000538074291943
41894,41894, o5340g0446o.171742.cm, ./smf_downloads/SS.2010-05-24/o5340g0446o.171742.cm.469105.smf, PS1_V3, 2455341.077695226, 353.557154, 2.51597, w.00000, 30.0,0.9927263973933355,-0.112103875,0.0438978494605566,-0.4573208268457869,-0.829014995,-0.3593633645917552,-0.4573208268457869,-0.903552924,0.0000537861304324
41897,41897, o5340g0449o.171747.cm, ./smf_downloads/SS.2010-05-24/o5340g0449o.171747.cm.469112.smf, PS1_V3, 2455341.079345432, 353.556964, -2.516129, w.00000, 30.0,0.9927259045831931,-0.112107153,-0.0439006218587961,-0.4572955826835473,-0.829026678,-0.3593685030455796,-0.4572955826835473,-0.903565687,0.0000537188974688
42199,42199, o5341g0446o.172418.cm, ./smf_downloads/SS.2010-05-25/o5341g0446o.172418.cm.469182.smf, PS1_V3, 2455342.0953380484, 355.994498, 0.859148, w.00000, 30.0,0.9974451993667655,-0.069844415,0.0149943994348981,-0.4419169382283545,-0.836198929,-0.3624790276500137,-0.4419169382283545,-0.911383395,0.0000528261713395
42201,42201, o5341g0448o.172420.cm, ./smf_downloads/SS.2010-05-25/o5341g0448o.172420.cm.469187.smf, PS1_V3, 2455342.096439693, 358.518145, 2.204564, w.00000, 30.0,0.9989256677435789,-0.025841225,0.0384674070789674,-0.4418999601127938,-0.836206433,-0.3624823432316092,-0.4418999601127938,-0.911391598,0.0000527687628076
42202,42202, o5341g0449o.172421.cm, ./ecliptic-cat/ecliptic/23:00hr/o5341g0449o.172421/o5341g0449o.172421.cm.469421.smf, PS1_V3, 2455342.0969580873, 358.443942, -0.625245, w.00000, 30.0,0.9995717153788262,-0.02715338,-0.0109123672963460,-0.4418919711190633,-0.836209963,-0.3624839033809408,-0.4418919711190633,-0.911395457,0.0000527415225931
42215,42215, o5341g0462o.172433.cm, ./smf_downloads/SS.2010-05-25/o5341g0462o.172433.cm.469222.smf, PS1_V3, 2455342.1039967025, 355.994959, 0.858928, w.00000, 30.0,0.9974458187267994,-0.069836393,0.0149905601421039,-0.4417835179769478,-0.836257851,-0.3625050839096969,-0.4417835179769478,-0.911447818,0.0000523575210859
47933,47933, o5362g0513o.181772.cm, ./ecliptic-cat/ecliptic/0:00hr/o5362g0513o.181772/o5362g0513o.181772.cm.470564.smf, PS1_V3, 2455363.0567503255, 2.628084, 2.980781, w.00000, 30.0,0.9975966716494878,0.045790599,0.0520009781777300,-0.1025984641013842,-0.927248755,-0.4019553598478584,-0.1025984641013842,-1.01062276,0.0000515402256535
47935,47935, o5362g0515o.181773.cm, ./smf_downloads/SS.2010-06-15/o5362g0515o.181773.cm.470565.smf, PS1_V3, 2455363.057758799, 5.224573, 4.427548, w.00000, 30.0,0.9928735850238525,0.090787942,0.0771984054965875,-0.1025812787527526,-0.927250264,-0.4019560809654280,-0.1025812787527526,-1.010624431,0.0000514786293647
47945,47945, o5362g0525o.181784.cm, ./smf_downloads/SS.2010-06-15/o5362g0525o.181784.cm.470668.smf, PS1_V3, 2455363.062966133, 0.0001, 4.450537, w.00000, 30.0,0.9969846953611975,1.74007E-06,0.0775984356318616,-0.1024925563617425,-0.927258028,-0.4019598026528649,-0.1024925563617425,-1.010633035,0.0000511526175661
47946,47946, o5362g0526o.181785.cm, ./smf_downloads/SS.2010-06-15/o5362g0526o.181785.cm.470576.smf, PS1_V3, 2455363.0634873034, 9.1e-05, 1.501243, w.00000, 30.0,0.9996567568447502,1.5877E-06,0.0261986353101700,-0.1024836781375028,-0.927258803,-0.4019601749621901,-0.1024836781375028,-1.010633894,0.0000511192637412
47947,47947, o5362g0527o.181786.cm, ./smf_downloads/SS.2010-06-15/o5362g0527o.181786.cm.470577.smf, PS1_V3, 2455363.063982731, 2.628751, 2.980671, w.00000, 30.0,0.9975962382454902,0.045802217,0.0519990609129655,-0.1024752386946362,-0.927259539,-0.4019605288526927,-0.1024752386946362,-1.01063471,0.0000510874363692
47949,47949, o5362g0529o.181788.cm, ./smf_downloads/SS.2010-06-15/o5362g0529o.181788.cm.470571.smf, PS1_V3, 2455363.0650300086, 5.225438, 4.427391, w.00000, 30.0,0.9928724249299056,0.09080295,0.0771956735067146,-0.1024573994895946,-0.927261094,-0.4019612768435938,-0.1024573994895946,-1.010636434,0.0000510197701610
48310,48310, o5363g0466o.182374.cm, ./smf_downloads/SS.2010-06-16/o5363g0466o.182374.cm.470613.smf, PS1_V3, 2455364.0520986193, 9.8e-05, 1.512567, w.00000, 30.0,0.9996515593935923,1.70983E-06,0.0263962080427449,-0.0858216078727471,-0.928761497,-0.4026104609151626,-0.0858216078727471,-1.012271257,0.0000522308877972
48311,48311, o5363g0467o.182375.cm, ./smf_downloads/SS.2010-06-16/o5363g0467o.182375.cm.470614.smf, PS1_V3, 2455364.052607995, 2.686342, 3.037862, w.00000, 30.0,0.9974973522125803,0.046802474,0.0529958557031810,-0.0858129136990511,-0.928762127,-0.4026107673561630,-0.0858129136990511,-1.012271957,0.0000522002798672
48312,48312, o5363g0468o.182376.cm, ./smf_downloads/SS.2010-06-16/o5363g0468o.182376.cm.470615.smf, PS1_V3, 2455364.053122753, 5.382488, 4.565453, w.00000, 30.0,0.9924317260037637,0.093506388,0.0795978930939449,-0.0858041279086527,-0.928762763,-0.4026110770047333,-0.0858041279086527,-1.012272664,0.0000521692164980
48322,48322, o5363g0478o.182386.cm, ./smf_downloads/SS.2010-06-16/o5363g0478o.182386.cm.470620.smf, PS1_V3, 2455364.058331749, 5.1e-05, 1.512424, w.00000, 30.0,0.9996516252717509,8.89808E-07,0.0263937130914776,-0.0857152359363239,-0.928769177,-0.4026142087211503,-0.0857152359363239,-1.012279795,0.0000518474848625
48323,48323, o5363g0479o.182387.cm, ./smf_downloads/SS.2010-06-16/o5363g0479o.182387.cm.470622.smf, PS1_V3, 2455364.0588323805, 2.68627, 3.037767, w.00000, 30.0,0.9974974987980438,0.046801225,0.0529941999703410,-0.0857066940006141,-0.928769792,-0.4026145095429277,-0.0857066940006141,-1.012280478,0.0000518158622317
48324,48324, o5363g0480o.182389.cm, ./smf_downloads/SS.2010-06-16/o5363g0480o.182389.cm.470623.smf, PS1_V3, 2455364.0593535947, 5.382362, 4.565332, w.00000, 30.0,0.9924320989879553,0.093504222,0.0795957879461536,-0.0856978011386700,-0.928770431,-0.4026148227018886,-0.0856978011386700,-1.012281189,0.0000517828101966
48703,48703, o5364g0474o.182992.cm, ./smf_downloads/SS.2010-06-17/o5364g0474o.182992.cm.470658.smf, PS1_V3, 2455365.045449682, 1.3e-05, 2.65955, w.00000, 30.0,0.9989228825077031,2.26648E-07,0.0464012370788753,-0.0690562573505357,-0.930011482,-0.4031516365489304,-0.0690562573505357,-1.013633364,0.0000529274769855
48709,48709, o5364g0480o.182999.cm, ./smf_downloads/SS.2010-06-17/o5364g0480o.182999.cm.470660.smf, PS1_V3, 2455365.0485723726, 5.894849, 2.590724, w.00000, 30.0,0.9936953599665406,0.102598138,0.0452012574554471,-0.0690028874665825,-0.930014536,-0.4031531611191779,-0.0690028874665825,-1.013636772,0.0000527435640673
48710,48710, o5364g0481o.182998.cm, ./ecliptic-cat/ecliptic/0:00hr/o5364g0481o.182998/o5364g0481o.182998.cm.470657.smf, PS1_V3, 2455365.0490766736, 2.983695, 2.625129, w.00000, 30.0,0.9975963887219921,0.051997144,0.0458011160486253,-0.0689942693076424,-0.930015028,-0.4031534072255164,-0.0689942693076424,-1.013637321,0.0000527134000492
48715,48715, o5364g0486o.183004.cm, ./smf_downloads/SS.2010-06-17/o5364g0486o.183004.cm.470662.smf, PS1_V3, 2455365.0516412165, 7e-05, 2.659561, w.00000, 30.0,0.9989228735985670,1.22041E-06,0.0464014288583005,-0.0689504467182221,-0.930017523,-0.4031546583081706,-0.0689504467182221,-1.013640108,0.0000525580333961
48721,48721, o5364g0492o.183010.cm, ./smf_downloads/SS.2010-06-17/o5364g0492o.183010.cm.470669.smf, PS1_V3, 2455365.054723592, 5.895198, 2.590593, w.00000, 30.0,0.9936948378005758,0.102604201,0.0451989734109174,-0.0688977837946916,-0.930020509,-0.4031561610088777,-0.0688977837946916,-1.013643445,0.0000523669765509
48722,48722, o5364g0493o.183011.cm, ./ecliptic-cat/ecliptic/0:00hr/o5364g0493o.183011/o5364g0493o.183011.cm.470670.smf, PS1_V3, 2455365.055225174, 2.984128, 2.625016, w.00000, 30.0,0.9975960859422974,0.052004688,0.0457991458961743,-0.0688892150539935,-0.930020993,-0.4031564054336558,-0.0688892150539935,-1.013643987,0.0000523354452100
49397,49397, o5366g0452o.184254.cm, ./smf_downloads/SS.2010-06-19/o5366g0452o.184254.cm.470700.smf, PS1_V3, 2455367.0359873497, 5.7e-05, 2.659628, w.00000, 30.0,0.9989228193376686,9.93766E-07,0.0464025969693077,-0.0354117933502573,-0.93173423,-0.4038977453238697,-0.0354117933502573,-1.015510739,0.0000536556553515
49403,49403, o5366g0458o.184260.cm, ./smf_downloads/SS.2010-06-19/o5366g0458o.184260.cm.470706.smf, PS1_V3, 2455367.0390233546, 2.983766, 2.625156, w.00000, 30.0,0.9975963027330912,0.051998379,0.0458015867929899,-0.0353598150919376,-0.931735625,-0.4038985394906160,-0.0353598150919376,-1.015512335,0.0000534821914504
49404,49404, o5366g0459o.184261.cm, ./ecliptic-cat/ecliptic/0:00hr/o5366g0459o.184261/o5366g0459o.184261.cm.470707.smf, PS1_V3, 2455367.03953043, 5.894893, 2.590765, w.00000, 30.0,0.9936952490019808,0.102598898,0.0452019723090301,-0.0353511344615007,-0.931735857,-0.4038986720297820,-0.0353511344615007,-1.0155126,0.0000534527562380
49409,49409, o5366g0464o.184266.cm, ./ecliptic-cat/ecliptic/0:00hr/o5366g0464o.184266/o5366g0464o.184266.cm.470709.smf, PS1_V3, 2455367.0420739697, 4.9e-05, 2.659603, w.00000, 30.0,0.9989228395846550,8.5429E-07,0.0464021611069990,-0.0353075951239337,-0.931737013,-0.4038993364142116,-0.0353075951239337,-1.015513925,0.0000533031240857
49415,49415, o5366g0470o.184272.cm, ./ecliptic-cat/ecliptic/0:00hr/o5366g0470o.184272/o5366g0470o.184272.cm.470714.smf, PS1_V3, 2455367.0451303497, 2.98386, 2.625098, w.00000, 30.0,0.9975962637238762,0.052000018,0.0458005755643423,-0.0352552851724462,-0.931738389,-0.4039001337730592,-0.0352552851724462,-1.015515505,0.0000531189909922
49416,49416, o5366g0471o.184273.cm, ./smf_downloads/SS.2010-06-19/o5366g0471o.184273.cm.470715.smf, PS1_V3, 2455367.0456433203, 5.895051, 2.590832, w.00000, 30.0,0.9936949134903997,0.102601633,0.0452031404843474,-0.0352465065485269,-0.931738619,-0.4039002674935347,-0.0352465065485269,-1.015515769,0.0000530876279133
50360,50360, o5369g0303o.185962.cm, ./smf_downloads/SS.2010-06-22/o5369g0303o.185962.cm.470749.smf, PS1_V3, 2455370.0442050444, 6.379996, 4.288835, w.00000, 30.0,0.9910238444957222,0.110810794,0.0747844079147991,0.0154885813301159,-0.932359416,-0.4041703974797607,0.0154885813301159,-1.016192791,0.0000521870474068
50361,50361, o5369g0304o.185963.cm, ./smf_downloads/SS.2010-06-22/o5369g0304o.185963.cm.470750.smf, PS1_V3, 2455370.044717053, 3.758809, 2.904996, w.00000, 30.0,0.9965665621697305,0.065472301,0.0506800248659344,0.0154973417121867,-0.932359238,-0.4041703565705907,0.0154973417121867,-1.016192611,0.0000521536777805
50362,50362, o5369g0305o.185964.cm, ./smf_downloads/SS.2010-06-22/o5369g0305o.185964.cm.470751.smf, PS1_V3, 2455370.045228632, 1.153505, 4.466325, w.00000, 30.0,0.9967612393276077,0.020069968,0.0778731543897161,0.0155060944784683,-0.932359059,-0.4041703156657632,0.0155060944784683,-1.016192431,0.0000521202105258
50365,50365, o5369g0308o.185967.cm, ./smf_downloads/SS.2010-06-22/o5369g0308o.185967.cm.470771.smf, PS1_V3, 2455370.0467721843, 1.099403, 1.485945, w.00000, 30.0,0.9994796902645610,0.019180572,0.0259317255566138,0.0155325019422676,-0.932358518,-0.4041701920649780,0.0155325019422676,-1.016191885,0.0000520184746961
50374,50374, o5369g0317o.185976.cm, ./smf_downloads/SS.2010-06-22/o5369g0317o.185976.cm.470755.smf, PS1_V3, 2455370.0514484267, 6.380366, 4.28876, w.00000, 30.0,0.9910232261755476,0.110817204,0.0747831025833469,0.0156124888996451,-0.932356859,-0.4041698159477897,0.0156124888996451,-1.016190213,0.0000517034034635
50375,50375, o5369g0318o.185977.cm, ./smf_downloads/SS.2010-06-22/o5369g0318o.185977.cm.470757.smf, PS1_V3, 2455370.051987263, 3.758838, 2.905003, w.00000, 30.0,0.9965665228526722,0.065472805,0.0506801468819822,0.0156217041694755,-0.932356665,-0.4041697724475414,0.0156217041694755,-1.016190019,0.0000516664439923
50376,50376, o5369g0319o.185978.cm, ./smf_downloads/SS.2010-06-22/o5369g0319o.185978.cm.470758.smf, PS1_V3, 2455370.052493595, 1.153527, 4.466317, w.00000, 30.0,0.9967612424921503,0.020070351,0.0778730151873819,0.0156303632617261,-0.932356483,-0.4041697315410541,0.0156303632617261,-1.016189835,0.0000516315921557
50379,50379, o5369g0322o.185981.cm, ./smf_downloads/SS.2010-06-22/o5369g0322o.185981.cm.470760.smf, PS1_V3, 2455370.054024058, 1.099347, 1.486024, w.00000, 30.0,0.9994796732615814,0.019179595,0.0259331039030268,0.0156565349323801,-0.932355931,-0.4041696077167644,0.0156565349323801,-1.016189279,0.0000515255332028
53810,53810, o5388g0559o.191295.cm, ./smf_downloads/3PI.2010-07-11/o5388g0559o.191295.cm.1212528.smf, PS1_V5, 2455389.1172671835, 2.686201, -3.038122, z.00000, 30.0,0.9974972271528505,0.046800008,-0.0530003871817878,0.3319869652354663,-0.88162612,-0.3821916181263805,0.3319869652354663,-0.960903245,0.0000367765373052
53811,53811, o5388g0560o.191296.cm, ./smf_downloads/3PI.2010-07-11/o5388g0560o.191296.cm.1211768.smf, PS1_V5, 2455389.117757488, 5.382312, -4.565742, z.00000, 30.0,0.9924316134957565,0.093503302,-0.0796029210901256,0.3319948146857468,-0.881623498,-0.3821905344040841,0.3319948146857468,-0.960900408,0.0000367278914441
53812,53812, o5388g0561o.191297.cm, ./smf_downloads/3PI.2010-07-11/o5388g0561o.191297.cm.1209805.smf, PS1_V5, 2455389.118274293, 1.8e-05, -4.582828, z.00000, 30.0,0.9968028699424153,3.13155E-07,-0.0799001781879504,0.3320030879530386,-0.881620734,-0.3821893920793907,0.3320030879530386,-0.960897418,0.0000366766036054
53822,53822, o5388g0571o.191308.cm, ./smf_downloads/3PI.2010-07-11/o5388g0571o.191308.cm.1212529.smf, PS1_V5, 2455389.1232923516, 2.686203, -3.038131, z.00000, 30.0,0.9974972172030757,0.046800043,-0.0530005440406431,0.3320833962536500,-0.881593894,-0.3821782988366129,0.3320833962536500,-0.96086838,0.0000361780412951
53823,53823, o5388g0572o.191307.cm, ./smf_downloads/3PI.2010-07-11/o5388g0572o.191307.cm.1211769.smf, PS1_V5, 2455389.1237921105, 5.38229, -4.565749, z.00000, 30.0,0.9924316397159140,0.09350292,-0.0796030428754751,0.3320913920128304,-0.88159122,-0.3821771938858940,0.3320913920128304,-0.960865488,0.0000361283429454
55737,55737, o5399g0597o.195339.cm, ./smf_downloads/3PI.2010-07-22/o5399g0597o.195339.cm.1212733.smf, PS1_V5, 2455400.110422336, 1e-06, 4.450594, y.00000, 30.0,0.9969846181643754,1.74007E-08,0.0775994274697581,0.5010412487472093,-0.810905116,-0.3515345280008447,0.5010412487472093,-0.883823303,0.0000329071628637
55739,55739, o5399g0599o.195341.cm, ./smf_downloads/3PI.2010-07-22/o5399g0599o.195341.cm.1212236.smf, PS1_V5, 2455400.1114143864, 2e-06, -1.512658, y.00000, 30.0,0.9996515174700257,3.48944E-08,-0.0263977957389202,0.5010557960970426,-0.810897202,-0.3515312057144602,0.5010557960970426,-0.88381472,0.0000328073168400
55740,55740, o5399g0600o.195342.cm, ./smf_downloads/3PI.2010-07-22/o5399g0600o.195342.cm.1212580.smf, PS1_V5, 2455400.1120012724, 2.659536, 1e-06, y.00000, 30.0,0.9989228938456601,0.046400993,0.0000000174532925,0.5010644013490479,-0.81089252,-0.3515292402404245,0.5010644013490479,-0.883809643,0.0000327482696435
55741,55741, o5399g0601o.195344.cm, ./smf_downloads/3PI.2010-07-22/o5399g0601o.195344.cm.1212241.smf, PS1_V5, 2455400.1124931583, 2.686204, -3.038076, y.00000, 30.0,0.9974972672067669,0.046800063,-0.0529995854587291,0.5010716132003943,-0.810888596,-0.3515275928937449,0.5010716132003943,-0.883805388,0.0000326987930173
55742,55742, o5399g0602o.195343.cm, ./smf_downloads/3PI.2010-07-22/o5399g0602o.195343.cm.1212313.smf, PS1_V5, 2455400.1129806973, 5.332488, -1.50712, y.00000, 30.0,0.9953277233779618,0.092903021,-0.0263011729648290,0.5010787609073470,-0.810884707,-0.3515259600812520,0.5010787609073470,-0.88380117,0.0000326497653921
55743,55743, o5399g0603o.195345.cm, ./smf_downloads/3PI.2010-07-22/o5399g0603o.195345.cm.1212643.smf, PS1_V5, 2455400.1134860776, 5.274836, 1.495645, y.00000, 30.0,0.9954259253480302,0.091901941,0.0261009651898213,0.5010861697506949,-0.810880675,-0.3515242674913210,0.5010861697506949,-0.883796797,0.0000325989564659
55744,55744, o5399g0604o.195346.cm, ./smf_downloads/3PI.2010-07-22/o5399g0604o.195346.cm.1212734.smf, PS1_V5, 2455400.114061893, 2.628627, 2.980736, y.00000, 30.0,0.9975962784390575,0.045800056,0.0520001938421677,0.5010946106309129,-0.810876081,-0.3515223389734757,0.5010946106309129,-0.883791816,0.0000325410828733
55746,55746, o5399g0606o.195348.cm, ./smf_downloads/3PI.2010-07-22/o5399g0606o.195348.cm.1212821.smf, PS1_V5, 2455400.115146833, 5.225151, 4.427533, y.00000, 30.0,0.9928726892307734,0.09079796,0.0771981444784718,0.5011105132235556,-0.810867426,-0.3515187052073776,0.5011105132235556,-0.883782429,0.0000324320891559
55748,55748, o5399g0608o.195349.cm, ./smf_downloads/3PI.2010-07-22/o5399g0608o.195349.cm.1212680.smf, PS1_V5, 2455400.116141609, 7.850168, 2.957773, y.00000, 30.0,0.9893089479399827,0.136401065,0.0515999519458281,0.5011250924498789,-0.81085949,-0.3515153733223932,0.5011250924498789,-0.883773822,0.0000323322150775
55749,55749, o5399g0609o.195351.cm, ./smf_downloads/3PI.2010-07-22/o5399g0609o.195351.cm.1212453.smf, PS1_V5, 2455400.116631721, 7.926691, -1e-06, y.00000, 30.0,0.9904453277955223,0.137905956,-0.0000000174532925,0.5011322748061938,-0.81085558,-0.3515137317126238,0.5011322748061938,-0.883769582,0.0000322830314459
